Company,Job Title,Job Category,Job Location,Education,Discipline,Required Skills,Desired Skills,Years of Experience
Google,MBA Intern;Summer 2018,Business Strategy,Boulder CO United States,MBA,Any,project management;Data Management;ETL;Data Analytics,Data Warehousing;management;sales,0
Google,BOLD Intern;Summer 2018,Finance,Mountain View CA United States,BA;BS,Any,Data Analytics;sales;Marketing;Python;SQL,Business Management;Data Management;Data Warehousing,0
Google,Business Intern 2018;Mexico,Finance,Mexico City Mexico,BA;BS,Any,Data Analytics;sales;Marketing;Python;SQL,Business Management;Data Management;Data Warehousing,0
Google,Business Intern 2018;Colombia,Finance,Bogotá Colombia,BA;BS,Any,Data Analytics;sales;Marketing;Python;SQL,Business Management;Data Management;Data Warehousing,0
Google,Global Head of Strategy and Operations;Brand Studio,Business Strategy,San Francisco CA United States,BA;BS,Any,project management;Data Management;ETL;Data Analytics,Data Warehousing;management;sales,8
Google,BOLD Intern;Summer 2018,Finance,Boulder CO United States,BA;BS,Any,Data Analytics;sales;Marketing;Python;SQL,Business Management;Data Management;Data Warehousing,0
Google,MBA Intern,Administrative,Beijing China,MBA,Any,Sales;Advertising;Consulting;Customer Service;Marketing;Finance;project management,JAVA;C#;HTML;CSS;GIT,0
Google,MBA Intern;Summer 2018,Business Strategy,Pittsburgh PA United States,MBA,Any,project management;Data Management;ETL;Data Analytics,Data Warehousing;management;sales,0
Google,MBA Intern,Administrative,Bangkok Thailand,MBA,Any,Sales;Advertising;Consulting;Customer Service;Marketing;Finance;project management,JAVA;C#;HTML;CSS;GIT,0
Google,BOLD Intern;Summer 2018,Finance,Austin TX United States,BA;BS,Any,Data Analytics;sales;Marketing;Python;SQL,Business Management;Data Management;Data Warehousing,0
Google,MBA Intern,Administrative,Jakarta Indonesia,MBA,Any,Sales;Advertising;Consulting;Customer Service;Marketing;Finance;project management,JAVA;C#;HTML;CSS;GIT,0
Google,BOLD Intern;Summer 2018,Finance,San Francisco CA United States,BA;BS,Any,Data Analytics;sales;Marketing;Python;SQL,Business Management;Data Management;Data Warehousing,0
Google,BOLD Intern;Summer 2018,Finance,San Bruno CA United States,BA;BS,Any,Data Analytics;sales;Marketing;Python;SQL,Business Management;Data Management;Data Warehousing,0
Google,Business Intern 2018;Brazil,Finance,São Paulo Brazil,BA;BS,Any,Data Analytics;sales;Marketing;Python;SQL,Business Management;Data Management;Data Warehousing,0
Google,MBA Intern;Summer 2018,Business Strategy,San Bruno CA United States,MBA,Any,project management;Data Management;ETL;Data Analytics,Data Warehousing;management;sales,0
Google,BOLD Intern;Summer 2018,Finance,San Francisco CA United States,BA;BS,Any,Data Analytics;sales;Marketing;Python;SQL,Business Management;Data Management;Data Warehousing,0
Google,Supplier Development Engineer;Materials;Consumer Products,Hardware Engineering,Mountain View CA United States,BS;MS,Mechanical Engineering;Materials Engineering,project management;data management;documentation,Product Management,8
Google,Application Engineer;SAP,Technical Infrastructure,Sunnyvale CA United States,BS;MS,Computer Science;Information Science,Java;JavaScript;HTML;SAP;Netweaver;data management;data modeling,designing;documentation;execution,6
Google,Software Engineering Manager;G Suite,Software Engineering,Sunnyvale CA United States,MS;PhD,Computer Science;Information Science,Java;CDC;PBP;Android;Java;iOS;Web,Product Management;communication skills;problem solving,10
Google,Network Operations Engineer,Network Engineering,Manila Philippines,BA;BS,Software Engineering;Network Security Engineering,networking;Python;Go;LAN;WLANs;troubleshooting;security,network switches;routers;firewalls,6
Google,Video Algorithm Engineer,Software Engineering,Xinyi District Taiwan,MS;PhD,Imaging Science;Computer Science;Information Science,video codec implementations;C++;Python,hardware implementations;communication skills,8
Google,Web Solutions Engineer;Product and Tools Operations,Software Engineering,Mountain View CA United States,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,4
Google,Highlevel Synthesis Design Engineer;Consumer Hardware,Software Engineering,Xinyi District Taiwan,BS;MS;PhD,Computer Science;Electrical Engineering;Computer Engineering,prototyping;C;C++;Python;SystemVerilog;Bash,communication skills;problem solving;logistics,5
Google,Hardware System Validation Engineer;Consumer Hardware,Hardware Engineering,Xinyi District Taiwan,BS;MS,Computer Engineering;Electrical Engineering,EMC;EMI;ESD;USB;HDMI;DisplayPort;Linux;Python;Perl;Tcl;MATLAB;LabVIEW;C++,Hardware Product Management,6
Google,Manufacturing Business Manager;Google Hardware,Manufacturing and Supply Chain,Shanghai China,BA;BS;MBA,Engineering discipline;Business,procurement;supply chain,ODM strategy;RFX process;cost management,5
Google,Global Supply Chain and Sourcing Manager;Sensors;Consumer Hardware,Manufacturing and Supply Chain,Mountain View CA United States,BS;MS;MBA,Engineering discipline;Business,supplier management,Consumer Hardware Management,8
Google,Hardware Development Engineer;Home Team,Hardware Engineering,Mountain View CA United States,BS,Electrical Engineering,JDM;ODM;manufacturing;Python,ORCAD;Allegro;communication skills;logistics,5
Google,Software Engineer;Accessibility,Software Engineering,Mountain View CA United States,BS;MS,Computer Science;Information Science,algorithms;data structures;object oriented design;Java;C;C++;C#;Ruby;Python;REST;Perl,Linux;architecture;mobile applications;logistics;communication skills;problem solving,1
Google,Optical Testing Engineer,Hardware Engineering,Mountain View CA United States,BS;MS,Optical;Electrical Engineering;Physics,LCD;OLED,Optical metrology;optical benchmarking,5
Google,Video Codec Design Engineer;Consumer Hardware,Software Engineering,Xinyi District Taiwan,BS,Computer Science,Distributed Systems;Queuing Systems;C;C++;C#;Java;Agile;embedded systems,Object Oriented Design;distributed programming;Big Data;AWS;Nodejs,7
Google,Technical Solutions Consultant;Android Automotive;Android Partner Engineering,Network Engineering,München Germany,BS ,Computer Science;Information Science,Android;Linux kernel;TCP;IP;REST,Android;compatibility management,4
Google,Product Design Engineering Manager;Google Home,Hardware Engineering,Xinyi District Taiwan,BS;MS;PhD,Mechanical Engineering,Molding;Extrusion;Die Casting;architecture;system design,people management,13
Google,Formal Verification Engineer;Consumer Hardware,Hardware Engineering,Mountain View CA United States,BS;MS;PhD,Electrical Engineering,verification;Python;Perl;JavaScript,Digital Design Block Implementation,3
Google,Supply Planning Program Manager;Consumer Hardware,Manufacturing and Supply Chain,Palo Alto CA United States,MBA,Business,Project management,Demand Planning;Sales Operations;Product Management;Materials Management,8
Google,Sustaining Manufacturing Process Engineer,Manufacturing and Supply Chain,Shanghai China,BS,Manufacturing Engineering,Kaizen Activity Management,RMA repair,12
Google,Communications Analyst;Physical Security,Marketing and Communications,Sunnyvale CA United States,BA,Journalism;Marketing;Political Science,Data Analytics;Data Warehousing;Data Management,data security;networking,1
Google,Program Manager;Web Producer;Google Cloud,Marketing and Communications,Sunnyvale CA United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,3
Google,Social Marketing Manager;Google Social Lab,Marketing and Communications,San Francisco CA United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,5
Google,Product Specialist;New Hardware Devices and Platforms;Google Play,Marketing and Communications,Mountain View CA United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,3
Google,Partner Marketing Manager;Google Cloud,Marketing and Communications,Chicago IL United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,3
Google,Operations Manager;International and COO Communications;Google Cloud,Marketing and Communications,Sunnyvale CA United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,6
Google,Business Intern 2018,Marketing and Communications,Bucharest Romania,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,0
Google,Live Show Producer;Events and Experiences,Marketing and Communications,San Francisco CA United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,6
Google,Business Intern 2018,Marketing and Communications,Wroc≈Çaw Poland,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,0
Google,Head of Field Marketing;Google Cloud,Marketing and Communications,Hong Kong,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,12
Google,Business Intern 2018,Marketing and Communications,Prague Czechia,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,0
Google,Communications Manager;Ads and Commerce,Marketing and Communications,New York NY United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,3
Google,Product Marketing Manager;IoT;Google Cloud Platform,Marketing and Communications,Kirkland WA United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,7
Google,Business Intern 2018,Marketing and Communications,Zagreb Croatia,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,0
Google,Merchandising Manager;Games;Google Play,Marketing and Communications,London United Kingdom,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,0
Google,Business Intern 2018,Marketing and Communications,London United Kingdom,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,0
Google,Product Marketing Manager;Google Play;Japan,Marketing and Communications,Tokyo Japan,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,0
Google,Industry Public Relations Manager;Google Cloud,Marketing and Communications,San Francisco CA United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,5
Google,Partner Public Relations Manager;Google Cloud,Marketing and Communications,Sunnyvale CA United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,5
Google,Communications Manager;Developer and Emerging Ads,Marketing and Communications,Mountain View CA United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,3
Google,Product Marketing Manager;IoT;Google Cloud Platform,Marketing and Communications,Seattle WA United States,BA;BS,Any,Advertising;Consulting;Marketing;Customer Service;budget management,retail marketing;3D retail design;Product Management;Product Quality Control Management,7
